名称,面积,朝向,房型,租金
整租·嘉霖深湾1号3室1厅南/北,58.00,东,3室2厅2卫,1500
整租·光大地王广场1室1厅东,58.00,东,3室2厅2卫,2100
整租·新城市广场3室2厅南,58.00,东,3室2厅2卫,900
整租·中惠香樟半岛花园2室1厅东北,58.00,东,3室2厅2卫,1300
整租·龙升豪苑3室3厅南,170.00,南,3室3厅2卫,1500
整租·聚龙湾4室2厅南,170.00,南,3室3厅2卫,2800
整租·华南花园3室2厅北,170.00,南,3室3厅2卫,1350
整租·天诚国际2室1厅北,170.00,南,3室3厅2卫,2200
整租·怡丰阳光大厦4室2厅南,170.00,南,3室3厅2卫,2300
整租·鸿福花园2室2厅东,170.00,南,3室3厅2卫,1200
整租·保利锦城二期4室2厅南,170.00,南,3室3厅2卫,2200
整租·时代荟3室2厅南,170.00,南,3室3厅2卫,1500
整租·鲁能公馆3室2厅南,170.00,南,3室3厅2卫,2100
整租·万润中心3室2厅南,170.00,南,3室3厅2卫,2500
整租·保利锦城一期3室2厅东南,170.00,南,3室3厅2卫,2000
整租·艺境松山湖3室2厅南,170.00,南,3室3厅2卫,2000
整租·时代天境3室2厅南,170.00,南,3室3厅2卫,2600
整租·时代天境4室2厅南,170.00,南,3室3厅2卫,2500
整租·时代天境4室2厅东南,170.00,南,3室3厅2卫,3900
整租·艺境松山湖3室2厅东南,170.00,南,3室3厅2卫,1800
整租·时代天境4室2厅南,170.00,南,3室3厅2卫,2200
整租·时代天境3室2厅东南,170.00,南,3室3厅2卫,2100
整租·中堂东港城3室2厅南/北,170.00,南,3室3厅2卫,1600
整租·富盈公馆3室2厅西南,170.00,南,3室3厅2卫,2200
整租·佳兆业时代芳华3室2厅南,170.00,南,3室3厅2卫,1500
整租·佳兆业时代芳华二期3室2厅东南,170.00,南,3室3厅2卫,1500
整租·中堂东港城3室2厅东北,170.00,南,3室3厅2卫,1500
整租·佳兆业时代芳华4室2厅南/北,170.00,南,3室3厅2卫,2700
整租·中堂东港城5室2厅东南,170.00,南,3室3厅2卫,2500
整租·恒大翡翠华庭2室2厅南,170.00,南,3室3厅2卫,1900
整租·金牛路竹苑3室2厅西北,170.00,南,3室3厅2卫,1100
整租·恒大江湾3室2厅东南,170.00,南,3室3厅2卫,1200
整租·恒大江湾2室2厅东南,170.00,南,3室3厅2卫,1500
整租·恒大江湾3室2厅南,170.00,南,3室3厅2卫,1500
整租·誉轩1室1厅北,45.00,北,1室1厅1卫,900
整租·光大景湖春晓3室2厅东南,45.00,北,1室1厅1卫,3000
整租·万象府1室0厅南,45.00,北,1室1厅1卫,450
整租·中洲里程花园3室2厅南,45.00,北,1室1厅1卫,2400
整租·虎门滨海城3室2厅南,45.00,北,1室1厅1卫,3600
整租·万科朗润园二期3室2厅南,45.00,北,1室1厅1卫,2300
整租·宜景康源1室0厅东,45.00,北,1室1厅1卫,1200
整租·虎门滨海城3室2厅南,45.00,北,1室1厅1卫,3000
整租·万科皇马郦宫3室2厅南,45.00,北,1室1厅1卫,4000
整租·深业御泉山5室2厅东南,45.00,北,1室1厅1卫,5000
整租·三正世纪新城2室1厅南/北,45.00,北,1室1厅1卫,1600
整租·东泰花园风云汇1室0厅东北,45.00,北,1室1厅1卫,1500
整租·万科首铸.翡翠东望4室2厅东南,45.00,北,1室1厅1卫,5000
整租·益田假日天地4室2厅南,45.00,北,1室1厅1卫,4000
整租·尚书银座1室0厅东南,45.00,北,1室1厅1卫,1800
整租·万科金域松湖花园一期3室2厅东南,45.00,北,1室1厅1卫,2600
整租·保利心语花园3室2厅南/北,45.00,北,1室1厅1卫,2000
整租·招商雍景湾4室2厅东南,45.00,北,1室1厅1卫,2200
整租·金地格林上院2室2厅南,45.00,北,1室1厅1卫,2300
整租·时代荟2室2厅北,45.00,北,1室1厅1卫,1300
整租·万科朗润园二期2室2厅北,45.00,北,1室1厅1卫,2000
整租·香树丽舍1室0厅南,45.00,北,1室1厅1卫,1400
整租·中海松湖云锦3室2厅东南,45.00,北,1室1厅1卫,2800
整租·新世纪华庭1室1厅东/北,45.00,北,1室1厅1卫,1200
整租·万科星城3室2厅南,45.00,北,1室1厅1卫,2500
整租·中信森林湖兰溪谷4室2厅东南,45.00,北,1室1厅1卫,5300
整租·璀璨时代3室2厅南,45.00,北,1室1厅1卫,2800
整租·光大景湖春晓1室0厅东南,45.00,北,1室1厅1卫,550
整租·东海阳光1室1厅南,45.00,北,1室1厅1卫,2800
整租·光大景湖春晓1室0厅西北,45.00,北,1室1厅1卫,1300
整租·紫檀山4室2厅西北,162.29,西北,4室2厅3卫,6500
整租·莞城城市花园3室2厅东南,162.29,西北,4室2厅3卫,2700
整租·东城中心3室2厅南,162.29,西北,4室2厅3卫,1800
整租·华侨城云麓台3室2厅南,162.29,西北,4室2厅3卫,1950
整租·东城万达广场1室1厅南,162.29,西北,4室2厅3卫,3000
整租·碧桂园时代城3室2厅南,162.29,西北,4室2厅3卫,1800
整租·万科运河东1号3室2厅西南,162.29,西北,4室2厅3卫,2800
整租·汇星商业中心1室1厅南,162.29,西北,4室2厅3卫,1200
整租·虎门万科云城4室2厅南,162.29,西北,4室2厅3卫,3800
整租·聚福豪苑3室2厅西北,162.29,西北,4室2厅3卫,3300
整租·宏远帝庭山4室2厅南,162.29,西北,4室2厅3卫,4500
整租·华商大厦3室2厅西北,162.29,西北,4室2厅3卫,1000
整租·富通天邑湾3室2厅西,162.29,西北,4室2厅3卫,1900
整租·碧桂园天麓山二期3室2厅北,162.29,西北,4室2厅3卫,1800
整租·锦江花园3室2厅北,162.29,西北,4室2厅3卫,2700
整租·长安地王广场3室2厅北,162.29,西北,4室2厅3卫,6000
整租·万科花园3室2厅东南,162.29,西北,4室2厅3卫,2000
整租·绿茵豪庭3室2厅南,162.29,西北,4室2厅3卫,3000
整租·万科城市高尔夫花园1室1厅西南,162.29,西北,4室2厅3卫,1000
整租·信鸿澜岸4室2厅东南,162.29,西北,4室2厅3卫,2600
整租·松湖碧桂园·天钻4室2厅南,162.29,西北,4室2厅3卫,2800
整租·虎门万科云城1室0厅南,162.29,西北,4室2厅3卫,350
整租·融创松湖澜园3室2厅南,162.29,西北,4室2厅3卫,1750
整租·帝豪花園3室2厅东南,162.29,西北,4室2厅3卫,1300
整租·展鹏大厦3室2厅南,162.29,西北,4室2厅3卫,1200
整租·广基怡兴商贸广场2室1厅东南,162.29,西北,4室2厅3卫,7000
整租·鸿华I尚城1室0厅东南,162.29,西北,4室2厅3卫,1000
整租·海景花园3室2厅西,162.29,西北,4室2厅3卫,1500
整租·汇星商业中心1室1厅南,162.29,西北,4室2厅3卫,1000
整租·沿海丽水佳园3室2厅南,162.29,西北,4室2厅3卫,1800
整租·嘉华星际湾3室2厅南,92.00,南,3室2厅1卫,2600
整租·万科花园4室2厅南,92.00,南,3室2厅1卫,3500
整租·金地格林上院2室2厅南,92.00,南,3室2厅1卫,1800
整租·金地琥悦3室2厅南,92.00,南,3室2厅1卫,2750
整租·新世纪豪园博客公寓2室1厅东北,92.00,南,3室2厅1卫,2300
整租·中惠悦峰3室2厅西南,92.00,南,3室2厅1卫,1900
整租·唐商翰林府3室2厅南,92.00,南,3室2厅1卫,3000
整租·聚豪名轩1室1厅南,92.00,南,3室2厅1卫,1150
整租·中信阳光澳园4室2厅西南,92.00,南,3室2厅1卫,3000
整租·宏远江南世家2室2厅西南,92.00,南,3室2厅1卫,2200
整租·卓越华堂卓著天城·辰光3室2厅南,92.00,南,3室2厅1卫,2600
整租·怡丰都市广场2室2厅东南,92.00,南,3室2厅1卫,2000
整租·七宝一居3室2厅东北,92.00,南,3室2厅1卫,2000
整租·锦绣山河一期5室2厅复式南/北,92.00,南,3室2厅1卫,5500
整租·河畔雅居2室1厅东南,92.00,南,3室2厅1卫,1600
整租·星城翠珑湾三期3室2厅南,92.00,南,3室2厅1卫,3500
整租·怡丰都市广场1室1厅东北,92.00,南,3室2厅1卫,1600
整租·冠科泊樾湾1室1厅南,92.00,南,3室2厅1卫,2100
整租·锦绣山河二期5室2厅东南,92.00,南,3室2厅1卫,20000
整租·南峰金碧华庭4室2厅东南,92.00,南,3室2厅1卫,4500
整租·天骄御峰4室2厅南,92.00,南,3室2厅1卫,12700
整租·卓越中寰1室1厅南,92.00,南,3室2厅1卫,1800
整租·华堂九里3室1厅南,92.00,南,3室2厅1卫,1800
整租·高盛科技园5室0厅东南,92.00,南,3室2厅1卫,13343
整租·蓝山锦湾3室2厅北,92.00,南,3室2厅1卫,3200
整租·天骄峰景4室2厅南,92.00,南,3室2厅1卫,15000
整租·达鑫江滨新城2室2厅东南/南,92.00,南,3室2厅1卫,2200
整租·星城翠珑湾四期3室2厅南,92.00,南,3室2厅1卫,3500
整租·佳兆业帝景中央5室2厅东南,92.00,南,3室2厅1卫,9000
整租·彩虹商城小区3室2厅东,92.00,南,3室2厅1卫,800
整租·盈彩美地3室2厅南,103.00,东,3室2厅2卫,2700
整租·万科城市高尔夫花园4室2厅东南,103.00,东,3室2厅2卫,4300
整租·新城市花园二期3室1厅东南,103.00,东,3室2厅2卫,3000
整租·江滨花园一期3室2厅东南,103.00,东,3室2厅2卫,1200
整租·卓越蔚蓝山3室1厅南,103.00,东,3室2厅2卫,3500
整租·碧桂园城央壹品3室2厅南/北,103.00,东,3室2厅2卫,3500
整租·东湖花园2室1厅东南,103.00,东,3室2厅2卫,1600
整租·奥园城市天地2室1厅西南,103.00,东,3室2厅2卫,1200
整租·菊香苑2室1厅南/西南,103.00,东,3室2厅2卫,2500
整租·佳兆业时代芳华4室1厅东南,103.00,东,3室2厅2卫,2500
整租·万科皇马郦宫3室2厅复式南,103.00,东,3室2厅2卫,3200
整租·万科中心1室0厅东南,103.00,东,3室2厅2卫,1400
整租·松山湖教师村3室2厅东南,103.00,东,3室2厅2卫,3400
整租·碧桂园鼎峰城市花园3室2厅东南,103.00,东,3室2厅2卫,2000
整租·保利珑远国际广场1室1厅东南,103.00,东,3室2厅2卫,2600
整租·星河传说迪纳公寓3室2厅南,103.00,东,3室2厅2卫,5000
整租·富民花园2室2厅南,103.00,东,3室2厅2卫,1000
整租·星河时代花园3室2厅东南,103.00,东,3室2厅2卫,2800
整租·东泰花园丰华苑4室2厅南,103.00,东,3室2厅2卫,2600
整租·万科虹溪诺雅2室2厅东南,103.00,东,3室2厅2卫,3300
整租·稻花村3室1厅南,103.00,东,3室2厅2卫,2500
整租·东方国际星座3室2厅北,103.00,东,3室2厅2卫,3000
整租·星河时代花园4室2厅东南,103.00,东,3室2厅2卫,4000
整租·虎门国际公馆5室2厅东南/南/北,103.00,东,3室2厅2卫,4200
整租·振业松湖雅苑3室2厅东南,103.00,东,3室2厅2卫,2800
整租·东方国际星座3室2厅南,103.00,东,3室2厅2卫,3000
整租·第二教师村3室2厅南,103.00,东,3室2厅2卫,1500
整租·田禾卢浮公馆3室2厅南/北,103.00,东,3室2厅2卫,3200
整租·中惠香樟半岛花园4室2厅南,103.00,东,3室2厅2卫,1800
整租·万科金域松湖花园一期4室2厅西南,103.00,东,3室2厅2卫,3600
整租·时尚岛蓝钻1室0厅东北,36.00,南,1室0厅1卫,1350
整租·家汇生活广场1室1厅南,36.00,南,1室0厅1卫,1600
整租·万科首铸东江之星1室1厅南,36.00,南,1室0厅1卫,1400
整租·佳嘉豪园4室2厅南/北,36.00,南,1室0厅1卫,3500
整租·时代荟3室1厅南,36.00,南,1室0厅1卫,3000
整租·阳光城·愉景湾5室2厅南,36.00,南,1室0厅1卫,10000
整租·深业松湖云城4室2厅东南,36.00,南,1室0厅1卫,6500
整租·碧桂园天麓山三期3室2厅南,36.00,南,1室0厅1卫,2100
整租·尚书银座3室2厅南,36.00,南,1室0厅1卫,3200
整租·万达华府1室1厅南,36.00,南,1室0厅1卫,3600
整租·万科首铸东江之星1室0厅东南/西南,36.00,南,1室0厅1卫,5280
整租·时代荟2室2厅北,36.00,南,1室0厅1卫,1300
整租·旺南世贸大厦1室1厅东南,36.00,南,1室0厅1卫,4500
整租·达鑫江滨新城3室2厅南,36.00,南,1室0厅1卫,2500
整租·金地前海山3室2厅西南,36.00,南,1室0厅1卫,2800
整租·阳光城·愉景湾2室2厅西南,36.00,南,1室0厅1卫,1700
整租·酒店公寓Ⅱ期1室1厅北,36.00,南,1室0厅1卫,3800
整租·万达华府1室1厅南,36.00,南,1室0厅1卫,3600
整租·碧桂园中心2室2厅东南,36.00,南,1室0厅1卫,2500
整租·海德骏园4室2厅东南,36.00,南,1室0厅1卫,1900
整租·东港华府3室2厅南/北,36.00,南,1室0厅1卫,2500
整租·松湖花园4室2厅南,36.00,南,1室0厅1卫,5800
整租·金地格林小城3室2厅南/西北,36.00,南,1室0厅1卫,2800
整租·万科首铸东江之星1室0厅东南,36.00,南,1室0厅1卫,1300
整租·新世纪领居B区4室2厅东/西,36.00,南,1室0厅1卫,4000
整租·深业松湖云城4室2厅东南,36.00,南,1室0厅1卫,4600
整租·新世纪颐和居3室2厅东南,36.00,南,1室0厅1卫,2600
整租·沙田东港城3室2厅南,36.00,南,1室0厅1卫,1800
整租·万科城2室2厅南,36.00,南,1室0厅1卫,1400
整租·时代香海彼岸3室2厅南/北,36.00,南,1室0厅1卫,2700
整租·永安街1室1厅东南,260.00,东南,1室1厅1卫,17000
整租·浙商大厦3室1厅东南,260.00,东南,1室1厅1卫,10000
整租·松湖碧桂园·天钻4室2厅南/北,260.00,东南,1室1厅1卫,3000
整租·松湖碧桂园一期3室2厅东南,260.00,东南,1室1厅1卫,2500
整租·时代倾城2室1厅南,260.00,东南,1室1厅1卫,1500
整租·万科翡丽山5室2厅南/北,260.00,东南,1室1厅1卫,6500
整租·龙光君御华府3室2厅南,260.00,东南,1室1厅1卫,2300
整租·时富花园3室2厅东南,260.00,东南,1室1厅1卫,2300
整租·碧桂园澜山4室2厅南,260.00,东南,1室1厅1卫,3300
整租·松湖碧桂园·天钻4室2厅南,260.00,东南,1室1厅1卫,2600
整租·爱都花园2室2厅东南/南,260.00,东南,1室1厅1卫,1300
整租·时代倾城2室1厅复式东南,260.00,东南,1室1厅1卫,1400
整租·展基广场3室2厅东南,260.00,东南,1室1厅1卫,1500
整租·龙湖·金地天曜城3室2厅南/北,260.00,东南,1室1厅1卫,2000
整租·华侨城云麓台3室2厅东南,260.00,东南,1室1厅1卫,2200
整租·中信红树山3室2厅北,260.00,东南,1室1厅1卫,2500
整租·汇星商业中心1室1厅南,260.00,东南,1室1厅1卫,1000
整租·寰宇汇金中心2室1厅南,260.00,东南,1室1厅1卫,12350
整租·松湖碧桂园三期4室2厅西南,260.00,东南,1室1厅1卫,4000
整租·旗峰楼2室2厅东,260.00,东南,1室1厅1卫,1100
整租·鼎峰尚境北园5室1厅南,260.00,东南,1室1厅1卫,2500
整租·曼克顿酒店公寓1室1厅东,260.00,东南,1室1厅1卫,800
整租·浙商大厦4室1厅东南,260.00,东南,1室1厅1卫,20000
整租·曼克顿酒店公寓1室1厅复式东南,260.00,东南,1室1厅1卫,800
整租·天安数码城2室1厅东北,260.00,东南,1室1厅1卫,13494
整租·永业楼3室1厅东南/南/北,260.00,东南,1室1厅1卫,900
整租·融创云玥臺3室1厅南,260.00,东南,1室1厅1卫,2000
整租·海德骏园3室2厅南/北,260.00,东南,1室1厅1卫,1900
整租·虎门印象3室2厅南/北,260.00,东南,1室1厅1卫,1000
整租·松湖碧桂园三期4室2厅东南,260.00,东南,1室1厅1卫,2500
整租·黄旗印象3室2厅东北,89.87,东,3室2厅1卫,2600
整租·新世纪豪园二期3室2厅东南,89.87,东,3室2厅1卫,4300
整租·光大花园金翠苑2室1厅南,89.87,东,3室2厅1卫,1300
整租·万科皇马郦宫4室2厅东南,89.87,东,3室2厅1卫,7000
整租·民盈国贸中心3室2厅东南,89.87,东,3室2厅1卫,36000
整租·光大花园金华苑3室2厅东,89.87,东,3室2厅1卫,1400
整租·新世纪豪园二期4室2厅东南,89.87,东,3室2厅1卫,4300
整租·新世纪豪园博客公寓2室2厅东南/南,89.87,东,3室2厅1卫,3000
整租·万科皇马郦宫4室2厅南,89.87,东,3室2厅1卫,4000
整租·黄旗印象1室1厅南,89.87,东,3室2厅1卫,2000
整租·新世纪豪园二期4室2厅西南,89.87,东,3室2厅1卫,4500
整租·光大花园金翠苑2室2厅南,89.87,东,3室2厅1卫,1500
整租·龙光君御华府3室2厅南,89.87,东,3室2厅1卫,2500
整租·凯东新城3室2厅东南,89.87,东,3室2厅1卫,2000
整租·光大山湖城4室2厅东南/南,89.87,东,3室2厅1卫,1800
整租·凯东新城3室2厅南,89.87,东,3室2厅1卫,1500
整租·金地外滩8号1室3厅东南,89.87,东,3室2厅1卫,2500
整租·精英世家3室2厅南,89.87,东,3室2厅1卫,3200
整租·保利首铸天际4室2厅东南,89.87,东,3室2厅1卫,3000
整租·金地外滩8号3室2厅东南,89.87,东,3室2厅1卫,2800
整租·天健阅江来4室2厅东南,89.87,东,3室2厅1卫,1500
整租·龙新雅居3室2厅东南,89.87,东,3室2厅1卫,2000
整租·万科城市广场2室2厅西南,89.87,东,3室2厅1卫,2200
整租·万达御湖公馆2室2厅东南,89.87,东,3室2厅1卫,2300
整租·东逸翠苑4室2厅东南,89.87,东,3室2厅1卫,2300
整租·香榭丽2室1厅南,89.87,东,3室2厅1卫,1700
整租·新世纪颐和居3室2厅西北,89.87,东,3室2厅1卫,2200
整租·发展大厦3室2厅东南,89.87,东,3室2厅1卫,2000
整租·万达御湖公馆1室0厅东北,89.87,东,3室2厅1卫,1200
整租·厚街万达公寓1室0厅西南,89.87,东,3室2厅1卫,1000
整租·汇景世纪双子城商务公馆1室1厅西南,40.39,西南,1室1厅1卫,1300
整租·浙商大厦1室0厅西南,40.39,西南,1室1厅1卫,3600
整租·天悦花园4室2厅南/北,40.39,西南,1室1厅1卫,3800
整租·鼎峰卡布斯3室2厅东南,40.39,西南,1室1厅1卫,4300
整租·沙田东港城3室2厅南/北,40.39,西南,1室1厅1卫,2200
整租·碧桂园ParkRoyal3室2厅东南,40.39,西南,1室1厅1卫,3300
整租·G1蜂汇1室0厅东南,40.39,西南,1室1厅1卫,1600
整租·卓越华堂云光3室2厅南,40.39,西南,1室1厅1卫,3000
整租·盛和雅居3室2厅南,40.39,西南,1室1厅1卫,2300
整租·卓越华堂云光3室2厅南,40.39,西南,1室1厅1卫,2800
整租·风临美丽湾3室2厅南,40.39,西南,1室1厅1卫,2200
整租·万科金域缇香3室2厅南,40.39,西南,1室1厅1卫,2600
整租·保利中央公馆3室2厅东北,40.39,西南,1室1厅1卫,2500
整租·卓越中寰2室1厅东南,40.39,西南,1室1厅1卫,2100
整租·万象府4室2厅东南,40.39,西南,1室1厅1卫,4500
整租·盈翠豪园3室2厅北,40.39,西南,1室1厅1卫,2200
整租·田禾卢浮公馆2室1厅北,40.39,西南,1室1厅1卫,1600
整租·新鸿基珑汇4室2厅西北,40.39,西南,1室1厅1卫,3800
整租·金美花园3室2厅东,40.39,西南,1室1厅1卫,2000
整租·龙光江南大境1室0厅北,40.39,西南,1室1厅1卫,350
整租·石竹新花园2室2厅错层东南,40.39,西南,1室1厅1卫,2500
整租·汇星商业中心1室1厅南,40.39,西南,1室1厅1卫,1100
